gene_id	gene_symbol	ensembl_id	gene_title	gene_type	src	feature_space
7032	TFF2	ENSG00000160181	trefoil factor 2	protein-coding	NCBI	inferred
7038	TG	ENSG00000042832	thyroglobulin	protein-coding	NCBI	inferred
7047	TGM4	ENSG00000163810	transglutaminase 4	protein-coding	NCBI	inferred
7054	TH	ENSG00000180176	tyrosine hydroxylase	protein-coding	NCBI	inferred
7062	TCHH	ENSG00000159450	trichohyalin	protein-coding	NCBI	inferred
7066	THPO	ENSG00000090534	thrombopoietin	protein-coding	NCBI	inferred
7068	THRB	ENSG00000151090	thyroid hormone receptor beta	protein-coding	NCBI	inferred
7080	NKX2-1	ENSG00000136352	NK2 homeobox 1	protein-coding	NCBI	inferred
7092	TLL1	ENSG00000038295	tolloid like 1	protein-coding	NCBI	inferred
7104	TM4SF4	ENSG00000169903	transmembrane 4 L six family member 4	protein-coding	NCBI	inferred
7125	TNNC2	ENSG00000101470	troponin C2, fast skeletal type	protein-coding	NCBI	inferred
7135	TNNI1	ENSG00000159173	troponin I1, slow skeletal type	protein-coding	NCBI	inferred
7141	TNP1	ENSG00000118245	transition protein 1	protein-coding	NCBI	inferred
7142	TNP2	ENSG00000178279	transition protein 2	protein-coding	NCBI	inferred
7143	TNR	ENSG00000116147	tenascin R	protein-coding	NCBI	inferred
7166	TPH1	ENSG00000129167	tryptophan hydroxylase 1	protein-coding	NCBI	inferred
7170	TPM3	ENSG00000143549	tropomyosin 3	protein-coding	NCBI	inferred
7179	TPTE	ENSG00000274391	transmembrane phosphatase with tensin homology	protein-coding	NCBI	inferred
7200	TRH	ENSG00000170893	thyrotropin releasing hormone	protein-coding	NCBI	inferred
7201	TRHR	ENSG00000174417	thyrotropin releasing hormone receptor	protein-coding	NCBI	inferred
7222	TRPC3	ENSG00000138741	transient receptor potential cation channel subfamily C member 3	protein-coding	NCBI	inferred
7224	TRPC5	ENSG00000072315	transient receptor potential cation channel subfamily C member 5	protein-coding	NCBI	inferred
7252	TSHB	ENSG00000134200	thyroid stimulating hormone beta	protein-coding	NCBI	inferred
7253	TSHR	ENSG00000165409	thyroid stimulating hormone receptor	protein-coding	NCBI	inferred
7258	TSPY1	ENSG00000258992	testis specific protein Y-linked 1	protein-coding	NCBI	inferred
7274	TTPA	ENSG00000137561	alpha tocopherol transfer protein	protein-coding	NCBI	inferred
7275	TUB	ENSG00000166402	tubby bipartite transcription factor	protein-coding	NCBI	inferred
7276	TTR	ENSG00000118271	transthyretin	protein-coding	NCBI	inferred
7287	TULP1	ENSG00000112041	tubby like protein 1	protein-coding	NCBI	inferred
7288	TULP2	ENSG00000104804	tubby like protein 2	protein-coding	NCBI	inferred
7292	TNFSF4	ENSG00000117586	TNF superfamily member 4	protein-coding	NCBI	inferred
7316	UBC	ENSG00000150991	ubiquitin C	protein-coding	NCBI	inferred
7348	UPK1B	ENSG00000114638	uroplakin 1B	protein-coding	NCBI	inferred
7350	UCP1	ENSG00000109424	uncoupling protein 1	protein-coding	NCBI	inferred
7356	SCGB1A1	ENSG00000149021	secretoglobin family 1A member 1	protein-coding	NCBI	inferred
7363	UGT2B4	ENSG00000156096	UDP glucuronosyltransferase family 2 member B4	protein-coding	NCBI	inferred
7366	UGT2B15	ENSG00000196620	UDP glucuronosyltransferase family 2 member B15	protein-coding	NCBI	inferred
7367	UGT2B17	ENSG00000197888	UDP glucuronosyltransferase family 2 member B17	protein-coding	NCBI	inferred
7369	UMOD	ENSG00000169344	uromodulin	protein-coding	NCBI	inferred
7379	UPK2	ENSG00000110375	uroplakin 2	protein-coding	NCBI	inferred
7380	UPK3A	ENSG00000100373	uroplakin 3A	protein-coding	NCBI	inferred
7399	USH2A	ENSG00000042781	usherin	protein-coding	NCBI	inferred
7404	UTY	ENSG00000183878	ubiquitously transcribed tetratricopeptide repeat containing, Y-linked	protein-coding	NCBI	inferred
7441	VPREB1	ENSG00000169575	V-set pre-B cell surrogate light chain 1	protein-coding	NCBI	inferred
7442	TRPV1	ENSG00000196689	transient receptor potential cation channel subfamily V member 1	protein-coding	NCBI	inferred
7471	WNT1	ENSG00000125084	Wnt family member 1	protein-coding	NCBI	inferred
7472	WNT2	ENSG00000105989	Wnt family member 2	protein-coding	NCBI	inferred
7473	WNT3	ENSG00000108379	Wnt family member 3	protein-coding	NCBI	inferred
7479	WNT8B	ENSG00000075290	Wnt family member 8B	protein-coding	NCBI	inferred
7480	WNT10B	ENSG00000169884	Wnt family member 10B	protein-coding	NCBI	inferred
7482	WNT2B	ENSG00000134245	Wnt family member 2B	protein-coding	NCBI	inferred
7516	XRCC2	ENSG00000196584	X-ray repair cross complementing 2	protein-coding	NCBI	inferred
7517	XRCC3	ENSG00000126215	X-ray repair cross complementing 3	protein-coding	NCBI	inferred
7544	ZFY	ENSG00000067646	zinc finger protein Y-linked	protein-coding	NCBI	inferred
7547	ZIC3	ENSG00000156925	Zic family member 3	protein-coding	NCBI	inferred
7554	ZNF8	ENSG00000278129	zinc finger protein 8	protein-coding	NCBI	inferred
7571	ZNF23	ENSG00000167377	zinc finger protein 23	protein-coding	NCBI	inferred
7592	ZNF41	ENSG00000147124	zinc finger protein 41	protein-coding	NCBI	inferred
7594	ZNF43	ENSG00000198521	zinc finger protein 43	protein-coding	NCBI	inferred
7634	ZNF80	ENSG00000174255	zinc finger protein 80	protein-coding	NCBI	inferred
7638	ZNF221	ENSG00000159905	zinc finger protein 221	protein-coding	NCBI	inferred
7639	ZNF85	ENSG00000105750	zinc finger protein 85	protein-coding	NCBI	inferred
7644	ZNF91	ENSG00000167232	zinc finger protein 91	protein-coding	NCBI	inferred
7681	MKRN3	ENSG00000179455	makorin ring finger protein 3	protein-coding	NCBI	inferred
7700	ZNF141	ENSG00000131127	zinc finger protein 141	protein-coding	NCBI	inferred
7711	ZNF155	ENSG00000204920	zinc finger protein 155	protein-coding	NCBI	inferred
7712	ZNF157	ENSG00000147117	zinc finger protein 157	protein-coding	NCBI	inferred
7730	ZNF177	ENSG00000188629	zinc finger protein 177	protein-coding	NCBI	inferred
7755	ZNF205	ENSG00000122386	zinc finger protein 205	protein-coding	NCBI	inferred
7757	ZNF208	ENSG00000160321	zinc finger protein 208	protein-coding	NCBI	inferred
7761	ZNF214	ENSG00000149050	zinc finger protein 214	protein-coding	NCBI	inferred
7766	ZNF223	ENSG00000178386	zinc finger protein 223	protein-coding	NCBI	inferred
7781	SLC30A3	ENSG00000115194	solute carrier family 30 member 3	protein-coding	NCBI	inferred
7782	SLC30A4	ENSG00000104154	solute carrier family 30 member 4	protein-coding	NCBI	inferred
7783	ZP2	ENSG00000103310	zona pellucida glycoprotein 2	protein-coding	NCBI	inferred
7827	NPHS2	ENSG00000116218	NPHS2 stomatin family member, podocin	protein-coding	NCBI	inferred
7932	OR2H2	ENSG00000204657	olfactory receptor family 2 subfamily H member 2	protein-coding	NCBI	inferred
7975	MAFK	ENSG00000198517	MAF bZIP transcription factor K	protein-coding	NCBI	inferred
8000	PSCA	ENSG00000167653	prostate stem cell antigen	protein-coding	NCBI	inferred
8001	GLRA3	ENSG00000145451	glycine receptor alpha 3	protein-coding	NCBI	inferred
8022	LHX3	ENSG00000107187	LIM homeobox 3	protein-coding	NCBI	inferred
8048	CSRP3	ENSG00000129170	cysteine and glycine rich protein 3	protein-coding	NCBI	inferred
8074	FGF23	ENSG00000118972	fibroblast growth factor 23	protein-coding	NCBI	inferred
8085	KMT2D	ENSG00000167548	lysine methyltransferase 2D	protein-coding	NCBI	inferred
8092	ALX1	ENSG00000180318	ALX homeobox 1	protein-coding	NCBI	inferred
8111	GPR68	ENSG00000119714	G protein-coupled receptor 68	protein-coding	NCBI	inferred
8128	ST8SIA2	ENSG00000140557	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2	protein-coding	NCBI	inferred
8148	TAF15	ENSG00000270647	TATA-box binding protein associated factor 15	protein-coding	NCBI	inferred
8190	MIA	ENSG00000261857	MIA SH3 domain containing	protein-coding	NCBI	inferred
8200	GDF5	ENSG00000125965	growth differentiation factor 5	protein-coding	NCBI	inferred
8224	SYN3	ENSG00000185666	synapsin III	protein-coding	NCBI	inferred
8277	TKTL1	ENSG00000007350	transketolase like 1	protein-coding	NCBI	inferred
8284	KDM5D	ENSG00000012817	lysine demethylase 5D	protein-coding	NCBI	inferred
8287	USP9Y	ENSG00000114374	ubiquitin specific peptidase 9 Y-linked	protein-coding	NCBI	inferred
8288	EPX	ENSG00000121053	eosinophil peroxidase	protein-coding	NCBI	inferred
8290	HIST3H3	ENSG00000168148	histone cluster 3 H3	protein-coding	NCBI	inferred
8303	SNN	ENSG00000184602	stannin	protein-coding	NCBI	inferred
8325	FZD8	ENSG00000177283	frizzled class receptor 8	protein-coding	NCBI	inferred
8328	GFI1B	ENSG00000165702	growth factor independent 1B transcriptional repressor	protein-coding	NCBI	inferred
8331	HIST1H2AJ	ENSG00000276368	histone cluster 1 H2A family member j	protein-coding	NCBI	inferred
8340	HIST1H2BL	ENSG00000185130	histone cluster 1 H2B family member l	protein-coding	NCBI	inferred
8341	HIST1H2BN	ENSG00000233822	histone cluster 1 H2B family member n	protein-coding	NCBI	inferred
8342	HIST1H2BM	ENSG00000273703	histone cluster 1 H2B family member m	protein-coding	NCBI	inferred
8348	HIST1H2BO	ENSG00000274641	histone cluster 1 H2B family member o	protein-coding	NCBI	inferred
8350	HIST1H3A	ENSG00000275714	histone cluster 1 H3 family member a	protein-coding	NCBI	inferred
8359	HIST1H4A	ENSG00000278637	histone cluster 1 H4 family member a	protein-coding	NCBI	inferred
8369	HIST1H4G	ENSG00000275663	histone cluster 1 H4 family member g	protein-coding	NCBI	inferred
8383	OR1A1	ENSG00000172146	olfactory receptor family 1 subfamily A member 1	protein-coding	NCBI	inferred
8387	OR1E1	ENSG00000180016	olfactory receptor family 1 subfamily E member 1	protein-coding	NCBI	inferred
8390	OR1G1	ENSG00000183024	olfactory receptor family 1 subfamily G member 1	protein-coding	NCBI	inferred
8392	OR3A3	ENSG00000159961	olfactory receptor family 3 subfamily A member 3	protein-coding	NCBI	inferred
8399	PLA2G10	ENSG00000069764	phospholipase A2 group X	protein-coding	NCBI	inferred
8403	SOX14	ENSG00000168875	SRY-box 14	protein-coding	NCBI	inferred
8419	BFSP2	ENSG00000170819	beaded filament structural protein 2	protein-coding	NCBI	inferred
8433	UTF1	ENSG00000171794	undifferentiated embryonic cell transcription factor 1	protein-coding	NCBI	inferred
8435	SOAT2	ENSG00000167780	sterol O-acyltransferase 2	protein-coding	NCBI	inferred
8447	DOC2B	ENSG00000272636	double C2 domain beta	protein-coding	NCBI	inferred
8468	FKBP6	ENSG00000077800	FKBP prolyl isomerase 6	protein-coding	NCBI	inferred
8482	SEMA7A	ENSG00000138623	semaphorin 7A (John Milton Hagen blood group)	protein-coding	NCBI	inferred
8484	GALR3	ENSG00000128310	galanin receptor 3	protein-coding	NCBI	inferred
8500	PPFIA1	ENSG00000131626	PTPRF interacting protein alpha 1	protein-coding	NCBI	inferred
8509	NDST2	ENSG00000166507	N-deacetylase and N-sulfotransferase 2	protein-coding	NCBI	inferred
8513	LIPF	ENSG00000182333	lipase F, gastric type	protein-coding	NCBI	inferred
8521	GCM1	ENSG00000137270	glial cells missing transcription factor 1	protein-coding	NCBI	inferred
8526	DGKE	ENSG00000153933	diacylglycerol kinase epsilon	protein-coding	NCBI	inferred
8529	CYP4F2	ENSG00000186115	cytochrome P450 family 4 subfamily F member 2	protein-coding	NCBI	inferred
8557	TCAP	ENSG00000173991	titin-cap	protein-coding	NCBI	inferred
8590	OR6A2	ENSG00000184933	olfactory receptor family 6 subfamily A member 2	protein-coding	NCBI	inferred
8600	TNFSF11	ENSG00000120659	TNF superfamily member 11	protein-coding	NCBI	inferred
8608	RDH16	ENSG00000139547	retinol dehydrogenase 16	protein-coding	NCBI	inferred
8618	CADPS	ENSG00000163618	calcium dependent secretion activator	protein-coding	NCBI	inferred
8647	ABCB11	ENSG00000073734	ATP binding cassette subfamily B member 11	protein-coding	NCBI	inferred
8687	KRT38	ENSG00000171360	keratin 38	protein-coding	NCBI	inferred
8689	KRT36	ENSG00000126337	keratin 36	protein-coding	NCBI	inferred
8708	B3GALT1	ENSG00000172318	beta-1,3-galactosyltransferase 1	protein-coding	NCBI	inferred
8712	PAGE1	ENSG00000068985	PAGE family member 1	protein-coding	NCBI	inferred
8735	MYH13	ENSG00000006788	myosin heavy chain 13	protein-coding	NCBI	inferred
8748	ADAM20	ENSG00000134007	ADAM metallopeptidase domain 20	protein-coding	NCBI	inferred
8749	ADAM18	ENSG00000168619	ADAM metallopeptidase domain 18	protein-coding	NCBI	inferred
8756	ADAM7	ENSG00000069206	ADAM metallopeptidase domain 7	protein-coding	NCBI	inferred
8778	SIGLEC5	ENSG00000105501	sialic acid binding Ig like lectin 5	protein-coding	NCBI	inferred
8785	MATN4	ENSG00000124159	matrilin 4	protein-coding	NCBI	inferred
8789	FBP2	ENSG00000130957	fructose-bisphosphatase 2	protein-coding	NCBI	inferred
8811	GALR2	ENSG00000182687	galanin receptor 2	protein-coding	NCBI	inferred
8812	CCNK	ENSG00000090061	cyclin K	protein-coding	NCBI	inferred
8817	FGF18	ENSG00000156427	fibroblast growth factor 18	protein-coding	NCBI	inferred
8820	HESX1	ENSG00000163666	HESX homeobox 1	protein-coding	NCBI	inferred
8822	FGF17	ENSG00000158815	fibroblast growth factor 17	protein-coding	NCBI	inferred
8838	CCN6	ENSG00000112761	cellular communication network factor 6	protein-coding	NCBI	inferred
8844	KSR1	ENSG00000141068	kinase suppressor of ras 1	protein-coding	NCBI	inferred
8852	AKAP4	ENSG00000147081	A-kinase anchoring protein 4	protein-coding	NCBI	inferred
8856	NR1I2	ENSG00000144852	nuclear receptor subfamily 1 group I member 2	protein-coding	NCBI	inferred
8928	FOXH1	ENSG00000160973	forkhead box H1	protein-coding	NCBI	inferred
8929	PHOX2B	ENSG00000109132	paired like homeobox 2B	protein-coding	NCBI	inferred
8972	MGAM	ENSG00000257335	maltase-glucoamylase	protein-coding	NCBI	inferred
8973	CHRNA6	ENSG00000147434	cholinergic receptor nicotinic alpha 6 subunit	protein-coding	NCBI	inferred
8989	TRPA1	ENSG00000104321	transient receptor potential cation channel subfamily A member 1	protein-coding	NCBI	inferred
8993	PGLYRP1	ENSG00000008438	peptidoglycan recognition protein 1	protein-coding	NCBI	inferred
8995	TNFSF18	ENSG00000120337	TNF superfamily member 18	protein-coding	NCBI	inferred
9001	HAP1	ENSG00000173805	huntingtin associated protein 1	protein-coding	NCBI	inferred
9002	F2RL3	ENSG00000127533	F2R like thrombin or trypsin receptor 3	protein-coding	NCBI	inferred
9033	PKD2L1	ENSG00000107593	polycystin 2 like 1, transient receptor potential cation channel	protein-coding	NCBI	inferred
9038	TAAR5	ENSG00000135569	trace amine associated receptor 5	protein-coding	NCBI	inferred
9048	ARTN	ENSG00000117407	artemin	protein-coding	NCBI	inferred
9058	SLC13A2	ENSG00000007216	solute carrier family 13 member 2	protein-coding	NCBI	inferred
9074	CLDN6	ENSG00000184697	claudin 6	protein-coding	NCBI	inferred
9080	CLDN9	ENSG00000213937	claudin 9	protein-coding	NCBI	inferred
9081	PRY	ENSG00000169789	PTPN13 like Y-linked	protein-coding	NCBI	inferred
9083	BPY2	ENSG00000183753	basic charge Y-linked 2	protein-coding	NCBI	inferred
9085	CDY1	ENSG00000172288	chromodomain Y-linked 1	protein-coding	NCBI	inferred
9086	EIF1AY	ENSG00000198692	eukaryotic translation initiation factor 1A Y-linked	protein-coding	NCBI	inferred
9087	TMSB4Y	ENSG00000154620	thymosin beta 4 Y-linked	protein-coding	NCBI	inferred
9108	MTMR7	ENSG00000003987	myotubularin related protein 7	protein-coding	NCBI	inferred
9127	P2RX6	ENSG00000099957	purinergic receptor P2X 6	protein-coding	NCBI	inferred
9132	KCNQ4	ENSG00000117013	potassium voltage-gated channel subfamily Q member 4	protein-coding	NCBI	inferred
9152	SLC6A5	ENSG00000165970	solute carrier family 6 member 5	protein-coding	NCBI	inferred
9153	SLC28A2	ENSG00000137860	solute carrier family 28 member 2	protein-coding	NCBI	inferred
9154	SLC28A1	ENSG00000156222	solute carrier family 28 member 1	protein-coding	NCBI	inferred
9177	HTR3B	ENSG00000149305	5-hydroxytryptamine receptor 3B	protein-coding	NCBI	inferred
9182	RASSF9	ENSG00000198774	Ras association domain family member 9	protein-coding	NCBI	inferred
9204	ZMYM6	ENSG00000163867	zinc finger MYM-type containing 6	protein-coding	NCBI	inferred
9210	BMP15	ENSG00000130385	bone morphogenetic protein 15	protein-coding	NCBI	inferred
9223	MAGI1	ENSG00000151276	membrane associated guanylate kinase, WW and PDZ domain containing 1	protein-coding	NCBI	inferred
9227	LRAT	ENSG00000121207	lecithin retinol acyltransferase	protein-coding	NCBI	inferred
9228	DLGAP2	ENSG00000198010	DLG associated protein 2	protein-coding	NCBI	inferred
9242	MSC	ENSG00000178860	musculin	protein-coding	NCBI	inferred
9247	GCM2	ENSG00000124827	glial cells missing transcription factor 2	protein-coding	NCBI	inferred
9248	GPR50	ENSG00000102195	G protein-coupled receptor 50	protein-coding	NCBI	inferred
9271	PIWIL1	ENSG00000125207	piwi like RNA-mediated gene silencing 1	protein-coding	NCBI	inferred
9287	TAAR2	ENSG00000146378	trace amine associated receptor 2 (gene/pseudogene)	protein-coding	NCBI	inferred
9293	GPR52	ENSG00000203737	G protein-coupled receptor 52	protein-coding	NCBI	inferred
9294	S1PR2	ENSG00000267534	sphingosine-1-phosphate receptor 2	protein-coding	NCBI	inferred
9312	KCNB2	ENSG00000182674	potassium voltage-gated channel subfamily B member 2	protein-coding	NCBI	inferred
9313	MMP20	ENSG00000137674	matrix metallopeptidase 20	protein-coding	NCBI	inferred
9333	TGM5	ENSG00000104055	transglutaminase 5	protein-coding	NCBI	inferred
9338	TCEAL1	ENSG00000172465	transcription elongation factor A like 1	protein-coding	NCBI	inferred
9340	GLP2R	ENSG00000065325	glucagon like peptide 2 receptor	protein-coding	NCBI	inferred
9350	CER1	ENSG00000147869	cerberus 1, DAN family BMP antagonist	protein-coding	NCBI	inferred
9356	SLC22A6	ENSG00000197901	solute carrier family 22 member 6	protein-coding	NCBI	inferred
9376	SLC22A8	ENSG00000149452	solute carrier family 22 member 8	protein-coding	NCBI	inferred
9381	OTOF	ENSG00000115155	otoferlin	protein-coding	NCBI	inferred
9389	SLC22A14	ENSG00000144671	solute carrier family 22 member 14	protein-coding	NCBI	inferred
9390	SLC22A13	ENSG00000172940	solute carrier family 22 member 13	protein-coding	NCBI	inferred
9391	CIAO1	ENSG00000144021	cytosolic iron-sulfur assembly component 1	protein-coding	NCBI	inferred
9398	CD101	ENSG00000134256	CD101 molecule	protein-coding	NCBI	inferred
9407	TMPRSS11D	ENSG00000153802	transmembrane serine protease 11D	protein-coding	NCBI	inferred
9421	HAND1	ENSG00000113196	heart and neural crest derivatives expressed 1	protein-coding	NCBI	inferred
9423	NTN1	ENSG00000065320	netrin 1	protein-coding	NCBI	inferred
9427	ECEL1	ENSG00000171551	endothelin converting enzyme like 1	protein-coding	NCBI	inferred
9436	NCR2	ENSG00000096264	natural cytotoxicity triggering receptor 2	protein-coding	NCBI	inferred
9437	NCR1	ENSG00000189430	natural cytotoxicity triggering receptor 1	protein-coding	NCBI	inferred
9470	EIF4E2	ENSG00000135930	eukaryotic translation initiation factor 4E family member 2	protein-coding	NCBI	inferred
9480	ONECUT2	ENSG00000119547	one cut homeobox 2	protein-coding	NCBI	inferred
9496	TBX4	ENSG00000121075	T-box 4	protein-coding	NCBI	inferred
9506	PAGE4	ENSG00000101951	PAGE family member 4	protein-coding	NCBI	inferred
9573	GDF3	ENSG00000184344	growth differentiation factor 3	protein-coding	NCBI	inferred
9582	APOBEC3B	ENSG00000179750	apolipoprotein B mRNA editing enzyme catalytic subunit 3B	protein-coding	NCBI	inferred
9623	TCL1B	ENSG00000213231	T cell leukemia/lymphoma 1B	protein-coding	NCBI	inferred
9633	TESMIN	ENSG00000132749	testis expressed metallothionein like protein	protein-coding	NCBI	inferred
9671	WSCD2	ENSG00000075035	WSC domain containing 2	protein-coding	NCBI	inferred
9678	PHF14	ENSG00000106443	PHD finger protein 14	protein-coding	NCBI	inferred
9718	ECE2	ENSG00000145194	endothelin converting enzyme 2	protein-coding	NCBI	inferred
9720	CCDC144A	ENSG00000170160	coiled-coil domain containing 144A	protein-coding	NCBI	inferred
